X,Y,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_,RSSI__WiFi_signal_strength_dBm_,Hardware_Issues,Age_of_Data_at_Check__minutes_,ObjectId
-8798216.995,4291340.471,2018/10/11 19:59:15+00,1,1.26,2.18,4.06,6.84,8.52,13.75,80,75,977.51,Chapel Hill Public Library,outside,35.932522,-79.035728,346,-84,,5,362
-8798216.995,4291340.471,2018/10/11 20:46:04+00,0.74,0.5,1.21,2.86,6.42,8.38,13.72,81,73,980.01,Chapel Hill Public Library,outside,35.932522,-79.035728,1940,-88,,14,363
-8798216.995,4291340.471,2018/10/11 20:46:04+00,0.74,0.5,1.21,2.86,6.42,8.38,13.72,81,73,980.01,Chapel Hill Public Library,outside,35.932522,-79.035728,1940,-88,,19,364
-8798216.995,4291340.471,2018/10/11 21:53:11+00,0,0.08,0.68,2.15,6.13,8.28,13.69,72,78,982.5,Chapel Hill Public Library,outside,35.932522,-79.035728,2070,31,,6,365
-8798216.995,4291340.471,2018/10/11 21:53:11+00,0,0.08,0.68,2.15,6.13,8.28,13.69,72,78,982.5,Chapel Hill Public Library,outside,35.932522,-79.035728,2070,31,,11,366
-8798216.995,4291340.471,2018/10/11 22:59:44+00,0,0.01,0.38,1.62,5.84,8.19,13.67,73,75,986.74,Chapel Hill Public Library,outside,35.932522,-79.035728,590,-90,,0,367
-8798216.995,4291340.471,2018/10/11 23:04:04+00,0,0.01,0.35,1.54,5.79,8.17,13.66,73,75,986.93,Chapel Hill Public Library,outside,35.932522,-79.035728,850,-91,,1,368
-8798216.995,4291340.471,2018/10/11 23:51:02+00,0.47,0.18,0.27,1.21,5.55,8.08,13.64,74,73,987.77,Chapel Hill Public Library,outside,35.932522,-79.035728,980,-80,,9,369
-8798216.995,4291340.471,2018/10/12 00:04:23+00,0.27,0.18,0.26,1.16,5.5,8.06,13.64,75,73,988.21,Chapel Hill Public Library,outside,35.932522,-79.035728,500,-87,,0,370
-8798216.995,4291340.471,2018/10/12 00:59:53+00,0.32,0.28,0.24,0.7,4.95,7.85,13.59,76,71,989.42,Chapel Hill Public Library,outside,35.932522,-79.035728,3830,-80,,0,371
-8798216.995,4291340.471,2018/10/12 01:03:53+00,0.31,0.29,0.25,0.68,4.91,7.84,13.58,76,72,989.39,Chapel Hill Public Library,outside,35.932522,-79.035728,4070,-84,,1,372
-8798216.995,4291340.471,2018/10/12 01:59:53+00,4.41,3.48,2.06,1.53,4.61,7.67,13.54,75,68,990.51,Chapel Hill Public Library,outside,35.932522,-79.035728,7430,-82,,0,373
-8798216.995,4291340.471,2018/10/12 02:03:53+00,4.59,3.77,2.3,1.68,4.61,7.66,13.53,74,67,990.67,Chapel Hill Public Library,outside,35.932522,-79.035728,7670,-83,,1,374
-8798216.995,4291340.471,2018/10/12 02:59:53+00,3.92,4.32,4.01,3.16,4.61,7.58,13.5,73,60,991.83,Chapel Hill Public Library,outside,35.932522,-79.035728,11030,-81,,0,375
-8798216.995,4291340.471,2018/10/12 03:03:53+00,3.95,4.22,4,3.2,4.61,7.57,13.49,74,61,991.83,Chapel Hill Public Library,outside,35.932522,-79.035728,11270,-81,,1,376
-8798216.995,4291340.471,2018/10/12 03:59:53+00,4.79,4.41,4.22,3.73,4.56,7.47,13.45,70,63,992.2,Chapel Hill Public Library,outside,35.932522,-79.035728,14630,-81,,0,377
-8798216.995,4291340.471,2018/10/12 04:03:53+00,4.46,4.33,4.21,3.75,4.56,7.47,13.45,70,62,992.32,Chapel Hill Public Library,outside,35.932522,-79.035728,14870,-83,,1,378
-8798216.995,4291340.471,2018/10/12 05:00:03+00,3.5,4.37,4.43,4.14,4.56,7.39,13.42,69,60,993.14,Chapel Hill Public Library,outside,35.932522,-79.035728,18240,-83,,0,379
-8798216.995,4291340.471,2018/10/12 05:04:16+00,4.41,4.49,4.47,4.18,4.56,7.38,13.41,69,61,993.17,Chapel Hill Public Library,outside,35.932522,-79.035728,18490,-82,,0,380
-8798216.995,4291340.471,2018/10/12 06:00:03+00,4.68,4.78,4.72,4.47,4.59,7.32,13.38,67,62,993.78,Chapel Hill Public Library,outside,35.932522,-79.035728,21840,-83,,0,381
-8798216.995,4291340.471,2018/10/12 06:04:31+00,3.78,4.55,4.64,4.44,4.58,7.31,13.38,67,61,993.81,Chapel Hill Public Library,outside,35.932522,-79.035728,22100,-84,,0,382
-8798216.995,4291340.471,2018/10/12 06:59:07+00,4.25,4.36,4.45,4.41,4.56,7.23,13.35,67,60,994.71,Chapel Hill Public Library,outside,35.932522,-79.035728,1780,-92,,0,383
-8798216.995,4291340.471,2018/10/12 07:04:27+00,5.02,4.41,4.45,4.42,4.56,7.23,13.34,67,60,994.8,Chapel Hill Public Library,outside,35.932522,-79.035728,2100,-88,,0,384
-8798216.995,4291340.471,2018/10/12 07:59:07+00,5,4.62,4.56,4.51,4.57,7.15,13.31,65,62,994.97,Chapel Hill Public Library,outside,35.932522,-79.035728,5380,-89,,0,385
-8798216.995,4291340.471,2018/10/12 08:04:28+00,4.71,4.62,4.57,4.52,4.57,7.15,13.3,65,62,994.99,Chapel Hill Public Library,outside,35.932522,-79.035728,5700,-90,,0,386
-8798216.995,4291340.471,2018/10/12 08:59:08+00,4.95,4.85,4.71,4.62,4.58,7.08,13.27,64,62,995.31,Chapel Hill Public Library,outside,35.932522,-79.035728,8980,-90,,0,387
-8798216.995,4291340.471,2018/10/12 09:04:28+00,5.78,4.96,4.76,4.66,4.59,7.07,13.26,64,63,995.3,Chapel Hill Public Library,outside,35.932522,-79.035728,9300,-93,,0,388
-8798216.995,4291340.471,2018/10/12 09:59:08+00,5.24,5.23,5.1,4.93,4.65,7.02,13.23,64,61,995.63,Chapel Hill Public Library,outside,35.932522,-79.035728,12580,-89,,0,389
-8798216.995,4291340.471,2018/10/12 10:04:28+00,4.86,5.23,5.12,4.95,4.66,7.01,13.23,63,61,995.7,Chapel Hill Public Library,outside,35.932522,-79.035728,12900,-89,,0,390
-8798216.995,4291340.471,2018/10/12 10:59:08+00,6,5.96,5.66,5.37,4.78,6.98,13.2,62,62,996.57,Chapel Hill Public Library,outside,35.932522,-79.035728,16180,-90,,0,391
-8798216.995,4291340.471,2018/10/12 11:04:28+00,6.2,6.17,5.77,5.45,4.8,6.98,13.2,61,63,996.6,Chapel Hill Public Library,outside,35.932522,-79.035728,16500,-93,,0,392
-8798216.995,4291340.471,2018/10/12 11:59:08+00,5.05,5.35,5.62,5.54,4.9,6.94,13.17,62,59,996.95,Chapel Hill Public Library,outside,35.932522,-79.035728,19780,-92,,0,393
-8798216.995,4291340.471,2018/10/12 12:04:28+00,5,5.14,5.5,5.49,4.89,6.94,13.16,63,58,996.99,Chapel Hill Public Library,outside,35.932522,-79.035728,20100,-88,,0,394
-8798216.995,4291340.471,2018/10/12 12:57:05+00,4.24,4.1,4.48,4.84,4.82,6.86,13.13,66,47,997.42,Chapel Hill Public Library,outside,35.932522,-79.035728,1380,-79,,3,395
-8798216.995,4291340.471,2018/10/12 13:04:30+00,4.14,4.15,4.46,4.81,4.81,6.86,13.12,67,48,997.89,Chapel Hill Public Library,outside,35.932522,-79.035728,1820,-83,,0,396
-8798216.995,4291340.471,2018/10/12 13:59:51+00,5.56,5.51,5.05,5.01,4.85,6.82,13.1,65,42,994.99,Chapel Hill Public Library,outside,35.932522,-79.035728,603,-85,,0,397
-8798216.995,4291340.471,2018/10/12 13:59:51+00,5.56,5.51,5.05,5.01,4.85,6.82,13.1,65,42,994.99,Chapel Hill Public Library,outside,35.932522,-79.035728,603,-85,,5,398
-8798216.995,4291340.471,2018/10/12 14:52:49+00,7.6,6.15,5.34,5.16,4.88,6.82,13.1,70,40,997.95,Chapel Hill Public Library,outside,35.932522,-79.035728,350,-85,,7,399
-8798216.995,4291340.471,2018/10/12 15:03:34+00,7,6.63,5.6,5.3,4.9,6.83,13.1,71,38,997.29,Chapel Hill Public Library,outside,35.932522,-79.035728,990,-81,,1,400
-8798216.995,4291340.471,2018/10/12 15:54:04+00,8.44,7.81,6.45,5.81,5.01,6.84,13.09,74,36,997.94,Chapel Hill Public Library,outside,35.932522,-79.035728,343,-85,,6,401
-8798216.995,4291340.471,2018/10/12 16:04:21+00,8.5,7.88,6.51,5.86,5.02,6.84,13.09,74,35,997.92,Chapel Hill Public Library,outside,35.932522,-79.035728,120,31,,0,402
-8798216.995,4291340.471,2018/10/12 16:40:15+00,8,7.89,6.56,5.89,5.02,6.84,13.09,77,34,997.65,Chapel Hill Public Library,outside,35.932522,-79.035728,220,-87,,19,403
-8798216.995,4291340.471,2018/10/21 01:04:45+00,18.56,18.16,17.46,17.09,17.39,13.51,11.99,68,68,996.29,Chapel Hill Public Library,outside,35.932522,-79.035728,14980,-90,,0,404
-8798216.995,4291340.471,2018/10/18 23:04:11+00,6.71,6.9,6.36,5.85,4.52,7.24,11.44,63,51,1015.87,Chapel Hill Public Library,outside,35.932522,-79.035728,24800,-89,,1,405
-8798216.995,4291340.471,2018/10/12 17:59:46+00,9,8.28,7,6.2,5.09,6.85,13.09,78,34,996.6,Chapel Hill Public Library,outside,35.932522,-79.035728,1240,-85,,0,406
-8798216.995,4291340.471,2018/10/08 14:04:56+00,15.76,15.53,15.23,15.05,17.23,19.73,16.05,82,69,1012.84,Chapel Hill Public Library,outside,35.932522,-79.035728,41130,-91,,0,407
-8798216.995,4291340.471,2018/10/14 19:04:14+00,10.71,10.26,10.41,10.84,8.66,7.43,12.13,70,58,1009.49,Chapel Hill Public Library,outside,35.932522,-79.035728,1030,-87,,0,408
-8798216.995,4291340.471,2018/10/21 01:59:25+00,12.49,14.29,15.92,16.45,17.26,13.59,12,66,67,997.15,Chapel Hill Public Library,outside,35.932522,-79.035728,18260,-89,,0,409
-8798216.995,4291340.471,2018/10/21 02:04:45+00,12.48,13.82,15.54,16.23,17.21,13.59,12,66,67,997.25,Chapel Hill Public Library,outside,35.932522,-79.035728,18580,-90,,0,410
-8798216.995,4291340.471,2018/10/21 02:59:25+00,5.46,6.72,9.79,12.28,16.29,13.45,11.99,61,63,998.27,Chapel Hill Public Library,outside,35.932522,-79.035728,21860,-91,,0,411
-8798216.995,4291340.471,2018/10/14 19:59:12+00,11.32,10.99,10.82,10.9,8.89,7.52,12.12,72,56,1009.25,Chapel Hill Public Library,outside,35.932522,-79.035728,4330,-92,,0,412
-8798216.995,4291340.471,2018/10/21 03:04:45+00,5.05,6.34,9.27,11.85,16.17,13.43,11.99,62,64,998.3,Chapel Hill Public Library,outside,35.932522,-79.035728,22180,-92,,0,413
-8798216.995,4291340.471,2018/10/14 20:04:36+00,10.52,10.96,10.84,10.91,8.92,7.53,12.12,71,57,1009.2,Chapel Hill Public Library,outside,35.932522,-79.035728,4650,-91,,0,414
-8798216.995,4291340.471,2018/10/18 23:58:51+00,7.07,7.11,6.89,6.45,4.8,7.24,11.43,60,58,1016.49,Chapel Hill Public Library,outside,35.932522,-79.035728,28080,-91,,1,415
-8798216.995,4291340.471,2018/10/08 14:55:54+00,14.14,14.58,14.84,14.88,17.07,19.66,16.05,84,65,1013.21,Chapel Hill Public Library,outside,35.932522,-79.035728,450,-90,,4,416
-8798216.995,4291340.471,2018/10/21 03:59:25+00,5.26,4.96,6.02,8.41,14.96,13.19,11.96,62,57,998.65,Chapel Hill Public Library,outside,35.932522,-79.035728,25460,-93,,0,417
-8798216.995,4291340.471,2018/10/14 20:59:35+00,11.26,10.96,10.94,10.95,9.12,7.62,12.12,72,56,1008.73,Chapel Hill Public Library,outside,35.932522,-79.035728,420,-81,,0,418
-8798216.995,4291340.471,2018/10/14 21:04:06+00,10.68,10.8,10.89,10.92,9.13,7.63,12.12,72,56,1008.87,Chapel Hill Public Library,outside,35.932522,-79.035728,820,-82,,1,419
-8798216.995,4291340.471,2018/10/14 21:59:16+00,11.38,10.64,10.7,10.78,9.28,7.7,12.11,71,60,1009.38,Chapel Hill Public Library,outside,35.932522,-79.035728,4130,-84,,0,420
-8798216.995,4291340.471,2018/10/14 22:04:36+00,11,10.64,10.69,10.77,9.3,7.71,12.11,70,61,1009.36,Chapel Hill Public Library,outside,35.932522,-79.035728,4450,-84,,0,421
-8798216.995,4291340.471,2018/10/14 22:59:16+00,10.58,11.12,10.89,10.84,9.46,7.8,12.11,69,64,1009.31,Chapel Hill Public Library,outside,35.932522,-79.035728,7730,-87,,0,422
-8798216.995,4291340.471,2018/10/14 23:04:36+00,11.12,11.13,10.92,10.86,9.48,7.81,12.11,69,63,1009.46,Chapel Hill Public Library,outside,35.932522,-79.035728,8050,-84,,0,423
-8798216.995,4291340.471,2018/10/14 23:59:16+00,11.79,12.33,11.94,11.56,9.78,7.93,12.11,69,63,1009.39,Chapel Hill Public Library,outside,35.932522,-79.035728,11330,-85,,0,424
-8798216.995,4291340.471,2018/10/15 00:04:36+00,13.48,12.35,11.99,11.6,9.81,7.95,12.11,69,63,1009.41,Chapel Hill Public Library,outside,35.932522,-79.035728,11650,-86,,0,425
-8798216.995,4291340.471,2018/10/15 00:59:16+00,12.76,13.13,12.75,12.27,10.14,8.09,12.11,67,67,1009.99,Chapel Hill Public Library,outside,35.932522,-79.035728,14930,-83,,0,426
-8798216.995,4291340.471,2018/10/15 01:04:36+00,13.32,13.01,12.75,12.3,10.17,8.1,12.11,67,66,1009.89,Chapel Hill Public Library,outside,35.932522,-79.035728,15250,-86,,0,427
-8798216.995,4291340.471,2018/10/15 01:58:46+00,13.15,13.11,13.05,12.72,10.47,8.23,12.11,67,65,1010.01,Chapel Hill Public Library,outside,35.932522,-79.035728,2180,31,,1,428
-8798216.995,4291340.471,2018/10/15 02:04:06+00,13.71,13.12,13.06,12.74,10.5,8.24,12.12,66,66,1010.1,Chapel Hill Public Library,outside,35.932522,-79.035728,2500,31,,1,429
-8798216.995,4291340.471,2018/10/15 02:58:46+00,13.54,13.6,13.44,13.14,10.83,8.39,12.12,68,66,1009.89,Chapel Hill Public Library,outside,35.932522,-79.035728,5780,31,,1,430
-8798216.995,4291340.471,2018/10/15 03:04:06+00,14.45,13.41,13.38,13.13,10.85,8.4,12.12,68,65,1010.06,Chapel Hill Public Library,outside,35.932522,-79.035728,6100,31,,1,431
-8798216.995,4291340.471,2018/10/15 03:58:46+00,15.02,13.79,13.66,13.44,11.16,8.55,12.13,66,67,1010.03,Chapel Hill Public Library,outside,35.932522,-79.035728,9380,31,,1,432
-8798216.995,4291340.471,2018/10/15 04:04:06+00,14.45,13.84,13.69,13.47,11.19,8.57,12.13,67,67,1010.08,Chapel Hill Public Library,outside,35.932522,-79.035728,9700,31,,1,433
-8798216.995,4291340.471,2018/10/15 04:53:26+00,13.23,13.92,13.95,13.75,11.48,8.71,12.14,68,66,1009.3,Chapel Hill Public Library,outside,35.932522,-79.035728,12660,-88,,6,434
-8798216.995,4291340.471,2018/10/15 05:04:56+00,15.66,14.24,14.06,13.82,11.51,8.73,12.14,67,67,1009.14,Chapel Hill Public Library,outside,35.932522,-79.035728,13220,-84,,0,435
-8798216.995,4291340.471,2018/10/15 05:59:10+00,15.12,14.69,14.49,14.2,11.83,8.88,12.15,68,65,1008.97,Chapel Hill Public Library,outside,35.932522,-79.035728,16600,-84,,0,436
-8798216.995,4291340.471,2018/10/15 06:04:37+00,15.52,14.96,14.61,14.28,11.87,8.9,12.15,69,66,1008.94,Chapel Hill Public Library,outside,35.932522,-79.035728,16930,-87,,0,437
-8798216.995,4291340.471,2018/10/15 06:58:06+00,15.25,15.83,15.43,14.94,12.23,9.07,12.16,68,66,1008.45,Chapel Hill Public Library,outside,35.932522,-79.035728,20140,-85,,1,438
-8798216.995,4291340.471,2018/10/15 07:04:49+00,15.66,15.8,15.47,14.99,12.27,9.09,12.16,68,66,1008.61,Chapel Hill Public Library,outside,35.932522,-79.035728,20540,-86,,0,439
-8798216.995,4291340.471,2018/10/15 07:59:36+00,15.36,15.8,15.8,15.46,12.67,9.28,12.18,68,66,1008.6,Chapel Hill Public Library,outside,35.932522,-79.035728,23830,-83,,0,440
-8798216.995,4291340.471,2018/10/15 08:04:56+00,15.49,15.5,15.69,15.42,12.69,9.29,12.18,68,66,1008.53,Chapel Hill Public Library,outside,35.932522,-79.035728,24150,-82,,0,441
-8798216.995,4291340.471,2018/10/15 08:58:59+00,15.36,15.63,15.73,15.59,13.01,9.47,12.19,68,66,1008.6,Chapel Hill Public Library,outside,35.932522,-79.035728,27390,-87,,1,442
-8798216.995,4291340.471,2018/10/15 09:04:17+00,15.04,15.51,15.67,15.57,13.03,9.48,12.19,67,66,1008.77,Chapel Hill Public Library,outside,35.932522,-79.035728,27710,-85,,0,443
-8798216.995,4291340.471,2018/10/15 09:59:44+00,14.91,14.79,15.19,15.33,13.23,9.62,12.2,67,68,1009.47,Chapel Hill Public Library,outside,35.932522,-79.035728,1550,-85,,0,444
-8798216.995,4291340.471,2018/10/15 10:05:01+00,15.68,15.01,15.22,15.33,13.25,9.64,12.2,67,68,1009.28,Chapel Hill Public Library,outside,35.932522,-79.035728,1870,-82,,0,445
-8798216.995,4291340.471,2018/10/15 10:59:58+00,15.37,15.11,15.23,15.3,13.48,9.8,12.22,67,66,1009.18,Chapel Hill Public Library,outside,35.932522,-79.035728,5160,-83,,0,446
-8798216.995,4291340.471,2018/10/15 11:03:58+00,15.26,15.16,15.24,15.3,13.49,9.81,12.22,68,65,1009.24,Chapel Hill Public Library,outside,35.932522,-79.035728,5400,-85,,1,447
-8798216.995,4291340.471,2018/10/15 11:59:52+00,15.3,15.37,15.23,15.25,13.68,9.96,12.23,68,66,1009.39,Chapel Hill Public Library,outside,35.932522,-79.035728,8760,-86,,0,448
-8798216.995,4291340.471,2018/10/15 12:03:54+00,15.4,15.36,15.24,15.25,13.69,9.97,12.23,68,66,1009.5,Chapel Hill Public Library,outside,35.932522,-79.035728,9000,-80,,1,449
-8798216.995,4291340.471,2018/10/15 12:59:51+00,15.62,16.13,15.86,15.65,13.95,10.15,12.25,69,66,1009.87,Chapel Hill Public Library,outside,35.932522,-79.035728,12360,-81,,0,450
-8798216.995,4291340.471,2018/10/15 13:04:04+00,16.9,16.29,15.95,15.7,13.97,10.16,12.25,69,66,1009.92,Chapel Hill Public Library,outside,35.932522,-79.035728,12610,-86,,1,451
-8798216.995,4291340.471,2018/10/12 18:05:04+00,8.25,8.16,7.04,6.24,5.11,6.85,13.09,78,32,996.83,Chapel Hill Public Library,outside,35.932522,-79.035728,1560,-86,,0,452
-8798216.995,4291340.471,2018/10/15 13:59:01+00,16.29,16.96,16.54,16.18,14.25,10.34,12.27,73,62,1009.03,Chapel Hill Public Library,outside,35.932522,-79.035728,15910,-85,,1,453
-8798216.995,4291340.471,2018/10/15 14:04:22+00,18.2,17.12,16.65,16.26,14.29,10.36,12.27,74,61,1009.78,Chapel Hill Public Library,outside,35.932522,-79.035728,16230,-84,,0,454
-8798216.995,4291340.471,2018/10/15 14:56:03+00,17,17.88,17.4,16.88,14.58,10.52,12.29,76,60,1009.75,Chapel Hill Public Library,outside,35.932522,-79.035728,19331,-81,,4,455
-8798216.995,4291340.471,2018/10/15 15:03:18+00,15.97,17.55,17.32,16.85,14.58,10.53,12.29,76,59,1009.38,Chapel Hill Public Library,outside,35.932522,-79.035728,19760,-82,,1,456
-8798216.995,4291340.471,2018/10/15 15:59:02+00,11.78,13.05,14.98,15.67,14.53,10.6,12.29,84,55,1009.17,Chapel Hill Public Library,outside,35.932522,-79.035728,2050,-83,,1,457
-8798216.995,4291340.471,2018/10/15 16:04:22+00,11.22,12.38,14.49,15.38,14.5,10.6,12.29,83,55,1009.08,Chapel Hill Public Library,outside,35.932522,-79.035728,2370,-85,,0,458
-8798216.995,4291340.471,2018/10/15 16:58:57+00,11.47,11.58,12.74,14.01,14.29,10.61,12.29,84,54,1008.5,Chapel Hill Public Library,outside,35.932522,-79.035728,791,-85,,1,459
-8798216.995,4291340.471,2018/10/15 17:04:33+00,12.42,11.88,12.7,13.91,14.26,10.62,12.29,85,53,1008.34,Chapel Hill Public Library,outside,35.932522,-79.035728,1130,-86,,0,460
-8798216.995,4291340.471,2018/10/15 17:59:12+00,10.05,11.18,11.89,12.96,14.05,10.63,12.29,89,49,1007.19,Chapel Hill Public Library,outside,35.932522,-79.035728,1940,-92,,0,461
-8798216.995,4291340.471,2018/10/15 18:04:32+00,9.56,10.91,11.7,12.8,14.01,10.63,12.28,88,48,1006.98,Chapel Hill Public Library,outside,35.932522,-79.035728,2260,-89,,0,462
-8798216.995,4291340.471,2018/10/15 18:59:14+00,10.13,9.89,10.27,11.29,13.55,10.61,12.27,87,48,1006.49,Chapel Hill Public Library,outside,35.932522,-79.035728,5540,-92,,0,463
-8798216.995,4291340.471,2018/10/15 19:04:32+00,10.26,10,10.26,11.22,13.52,10.61,12.27,87,48,1006.53,Chapel Hill Public Library,outside,35.932522,-79.035728,5860,-90,,0,464
-8798216.995,4291340.471,2018/10/15 19:59:16+00,11.42,11.29,10.84,11.13,13.28,10.61,12.27,88,49,1006.24,Chapel Hill Public Library,outside,35.932522,-79.035728,1820,-87,,0,465
-8798216.995,4291340.471,2018/10/15 20:05:01+00,11.43,11.41,10.94,11.17,13.26,10.62,12.27,89,48,1006.15,Chapel Hill Public Library,outside,35.932522,-79.035728,2170,-87,,0,466
-8798216.995,4291340.471,2018/10/15 20:59:31+00,11.55,11.13,11.07,11.16,13.07,10.63,12.27,86,50,1005.94,Chapel Hill Public Library,outside,35.932522,-79.035728,2270,-91,,0,467
-8798216.995,4291340.471,2018/10/15 21:04:44+00,11.89,11.19,11.1,11.16,13.05,10.63,12.26,86,50,1005.92,Chapel Hill Public Library,outside,35.932522,-79.035728,2590,-91,,0,468
-8798216.995,4291340.471,2018/10/15 21:59:45+00,12.44,12.29,11.91,11.64,12.96,10.67,12.26,85,55,1005.99,Chapel Hill Public Library,outside,35.932522,-79.035728,5890,-91,,0,469
-8798216.995,4291340.471,2018/10/15 22:05:05+00,12.77,12.53,12.04,11.73,12.96,10.68,12.26,84,56,1005.87,Chapel Hill Public Library,outside,35.932522,-79.035728,6210,-92,,0,470
-8798216.995,4291340.471,2018/10/15 22:59:15+00,24.05,19.24,15.43,13.76,13.22,10.8,12.28,79,66,1006.22,Chapel Hill Public Library,outside,35.932522,-79.035728,9460,-87,,0,471
-8798216.995,4291340.471,2018/10/15 23:04:36+00,18.82,20.11,16.26,14.3,13.32,10.83,12.28,78,66,1006.21,Chapel Hill Public Library,outside,35.932522,-79.035728,9780,-90,,0,472
-8798216.995,4291340.471,2018/10/15 23:59:15+00,16.27,16.11,16.17,15.21,13.62,10.98,12.3,77,69,1006.24,Chapel Hill Public Library,outside,35.932522,-79.035728,13060,-90,,0,473
-8798216.995,4291340.471,2018/10/16 00:04:36+00,15.58,16.11,16.16,15.27,13.65,10.99,12.3,77,69,1006.27,Chapel Hill Public Library,outside,35.932522,-79.035728,13380,-91,,0,474
-8798216.995,4291340.471,2018/10/16 00:59:15+00,16.57,16.86,16.52,15.92,13.96,11.15,12.31,78,66,1006.17,Chapel Hill Public Library,outside,35.932522,-79.035728,16660,-92,,0,475
-8798216.995,4291340.471,2018/10/16 01:04:35+00,17,16.78,16.53,15.97,13.99,11.16,12.32,78,66,1006.13,Chapel Hill Public Library,outside,35.932522,-79.035728,16980,-92,,0,476
-8798216.995,4291340.471,2018/10/16 01:59:15+00,17.48,16.31,16.25,16.04,14.21,11.3,12.33,76,66,1006.86,Chapel Hill Public Library,outside,35.932522,-79.035728,20260,-92,,0,477
-8798216.995,4291340.471,2018/10/16 02:04:36+00,16.47,16.66,16.39,16.12,14.24,11.32,12.33,76,66,1006.99,Chapel Hill Public Library,outside,35.932522,-79.035728,20580,-92,,0,478
-8798216.995,4291340.471,2018/10/16 02:59:16+00,17.27,17.15,16.92,16.6,14.55,11.48,12.35,76,67,1006.8,Chapel Hill Public Library,outside,35.932522,-79.035728,23860,-89,,0,479
-8798216.995,4291340.471,2018/10/16 03:04:36+00,17.9,17.35,17.02,16.67,14.58,11.49,12.35,75,69,1006.8,Chapel Hill Public Library,outside,35.932522,-79.035728,24180,-88,,0,480
-8798216.995,4291340.471,2018/10/16 03:59:16+00,17.64,17.27,17.24,17,14.88,11.66,12.37,76,67,1006.49,Chapel Hill Public Library,outside,35.932522,-79.035728,27460,-94,,0,481
-8798216.995,4291340.471,2018/10/16 04:04:36+00,17.87,17.27,17.24,17.02,14.91,11.67,12.38,75,66,1006.48,Chapel Hill Public Library,outside,35.932522,-79.035728,27780,-88,,0,482
-8798216.995,4291340.471,2018/10/16 04:59:48+00,16.44,17.09,17.27,17.17,15.17,11.83,12.4,73,70,1006.37,Chapel Hill Public Library,outside,35.932522,-79.035728,2260,-83,,0,483
-8798216.995,4291340.471,2018/10/16 05:05:08+00,18.12,17.22,17.29,17.18,15.19,11.85,12.4,73,72,1006.35,Chapel Hill Public Library,outside,35.932522,-79.035728,2580,-84,,0,484
-8798216.995,4291340.471,2018/10/16 05:59:48+00,16.83,17.82,17.47,17.3,15.42,12,12.42,75,67,1005.58,Chapel Hill Public Library,outside,35.932522,-79.035728,5860,-81,,0,485
-8798216.995,4291340.471,2018/10/16 06:03:58+00,16.98,17.58,17.41,17.28,15.43,12.01,12.42,75,67,1005.62,Chapel Hill Public Library,outside,35.932522,-79.035728,6110,-80,,1,486
-8798216.995,4291340.471,2018/10/16 06:59:59+00,18.12,18.87,18.12,17.72,15.72,12.18,12.44,73,68,1005.41,Chapel Hill Public Library,outside,35.932522,-79.035728,9470,-85,,0,487
-8798216.995,4291340.471,2018/10/16 07:03:58+00,19.98,18.85,18.18,17.77,15.74,12.2,12.44,74,69,1005.35,Chapel Hill Public Library,outside,35.932522,-79.035728,9710,-85,,1,488
-8798216.995,4291340.471,2018/10/16 07:59:58+00,20.1,19.45,19.2,18.66,16.16,12.41,12.47,74,67,1005.21,Chapel Hill Public Library,outside,35.932522,-79.035728,13070,-82,,0,489
-8798216.995,4291340.471,2018/10/16 08:05:18+00,21.11,20.17,19.51,18.86,16.22,12.43,12.48,75,68,1005.36,Chapel Hill Public Library,outside,35.932522,-79.035728,13390,-82,,0,490
-8798216.995,4291340.471,2018/10/16 08:59:58+00,21.1,22.39,21.95,20.82,16.93,12.72,12.52,76,69,1006.28,Chapel Hill Public Library,outside,35.932522,-79.035728,16670,-83,,0,491
-8798216.995,4291340.471,2018/10/16 09:03:58+00,21.07,22.02,21.86,20.83,16.97,12.74,12.52,76,68,1006.27,Chapel Hill Public Library,outside,35.932522,-79.035728,16910,-84,,1,492
-8798216.995,4291340.471,2018/10/16 09:59:58+00,20.17,19.9,20.62,20.58,17.35,12.96,12.56,76,68,1006.66,Chapel Hill Public Library,outside,35.932522,-79.035728,20270,-83,,0,493
-8798216.995,4291340.471,2018/10/16 10:03:58+00,22.34,20.26,20.68,20.61,17.38,12.98,12.56,76,67,1006.66,Chapel Hill Public Library,outside,35.932522,-79.035728,20510,-81,,1,494
-8798216.995,4291340.471,2018/10/16 10:59:58+00,20.17,19.68,19.93,20.14,17.63,13.17,12.59,74,69,1007.03,Chapel Hill Public Library,outside,35.932522,-79.035728,23870,-85,,0,495
-8798216.995,4291340.471,2018/10/16 11:03:58+00,19.32,19.85,19.97,20.15,17.66,13.19,12.59,74,69,1007.1,Chapel Hill Public Library,outside,35.932522,-79.035728,24110,-83,,1,496
-8798216.995,4291340.471,2018/10/16 11:59:58+00,18.98,20.11,20.41,20.41,18,13.41,12.62,74,69,1007.86,Chapel Hill Public Library,outside,35.932522,-79.035728,27470,-85,,0,497
